"","p1","p2","alpha","xi","n","rd","seed","logbf","pm_alpha","pm_xi","chisq_stat","chisq_pvalue"
"229",0,1,0,0.333333333333333,1000,100,90,16.6061068271565,0.00993288151791962,0.338146773428495,Inf,0
"230",2,2,0.0833333333333333,0.333333333333333,100,100,25,5.91640554167213,0.0780559559432848,0.410251665829483,0.625,0.960245512992467
"231",2,2,0.0833333333333333,0.166666666666667,1000,10,50,5.82793394636792,0.0850225140278429,0.151995806860887,152.6665,5.46080918534974e-32
"232",0,1,0.0833333333333333,0.333333333333333,10,100,44,4.22935812708658,0.0692880384868118,0.334743966344219,1.6,0.205903210732068
"233",0,2,0.166666666666667,0,10,10,86,2.47515432014541,0.0840719546130486,0.321224732375763,Inf,0
"234",1,2,0.166666666666667,0.333333333333333,10,10,70,1.66159444992076,0.0857807234530306,0.269895285410987,7.76,0.0512411359680441
"235",0,2,0.166666666666667,0.166666666666667,1000,100,48,13.4852698277559,0.10559421245794,0.0697280621295934,Inf,0
"236",0,2,0.0833333333333333,0.333333333333333,100,10,66,7.51415836596931,0.0874667322932651,0.206407640985676,Inf,0
"237",1,1,0.166666666666667,0,10,100,4,0.908452427499661,0.0862672653719764,0.329951847989473,6.6,0.03688316740124
"238",1,1,0.166666666666667,0,1000,10,37,10.4735331831189,0.123429055020657,0.341212312210713,Inf,0
"239",2,2,0.166666666666667,0.333333333333333,1000,10,7,7.32545702435755,0.0802607716820271,0.232676557819314,106.2485,4.59011177341626e-22
"240",1,2,0.166666666666667,0.333333333333333,1000,10,32,5.69986257602932,0.134493277291009,0.210782108559319,Inf,0
"241",0,1,0,0,1000,10,55,15.8673950950174,0.0365972566053427,0.339426538774183,Inf,0
"242",1,1,0,0.166666666666667,1000,10,92,12.5836163896713,0.0306398748458932,0.32947579562877,Inf,0
"243",0,2,0,0.166666666666667,1000,10,100,12.1442102805156,0.0817564593407961,0.255358370408269,Inf,0
"244",0,2,0.0833333333333333,0,1000,100,93,13.5642703655894,0.105845193773253,0.0704714034078441,Inf,0
"245",0,1,0.0833333333333333,0.333333333333333,100,100,6,10.2963221284057,0.101600654865038,0.333101699175108,Inf,0
"246",1,1,0,0,1000,100,85,12.6086247853618,0.00808509854008827,0.333692382352249,Inf,0
"247",0,2,0,0.166666666666667,100,10,17,4.14995257696432,0.0783264688273305,0.447179468548909,Inf,0
"248",2,2,0.0833333333333333,0.166666666666667,1000,100,91,9.49183744642778,0.0810388769769502,0.228807772016286,58.9524999999999,4.81491700182485e-12
"249",1,1,0,0.166666666666667,10,100,58,3.46317347312231,0.0783803617499219,0.33162331974049,1.8,0.406569659740599
"250",1,2,0.166666666666667,0.166666666666667,10,100,42,2.59032399491018,0.0862305781821706,0.342384176698353,2.96,0.397833594656797
"251",0,1,0.166666666666667,0.166666666666667,100,10,86,9.9885180483227,0.0818578542864849,0.336679535272748,Inf,0
"252",2,2,0.166666666666667,0.166666666666667,1000,10,44,6.08160874177975,0.127787533769612,0.0448070721149773,324.692,5.09491033064652e-69
"253",0,2,0.166666666666667,0,100,10,51,2.67504730476156,0.122209767349594,0.0544539685858314,Inf,0
"254",1,1,0.0833333333333333,0,10,10,69,2.43669713024804,0.0757626682187138,0.333991633272753,Inf,0
"255",2,2,0,0.166666666666667,10,100,71,2.22504126639401,0.0867701380504479,0.266786258222396,2.65,0.617991879881754
"256",1,1,0.166666666666667,0,10,10,13,0.926495375713344,0.0971514632252921,0.329525617883376,Inf,0
"257",2,2,0.166666666666667,0.333333333333333,1000,100,80,9.34909428636274,0.0851129066291106,0.141335223282486,113.68,1.19379548739819e-23
"258",0,2,0,0,10,10,47,0.507784328622879,0.0903058903063733,0.219622325268633,Inf,0
"259",2,2,0,0.333333333333333,100,100,93,5.41140922234621,0.0802440385281287,0.388117905462515,1.705,0.789809168302528
"260",0,2,0.0833333333333333,0.166666666666667,100,100,74,9.3913832072721,0.0827227999346363,0.294801766351597,Inf,0
"261",0,2,0.166666666666667,0.333333333333333,1000,100,89,14.7450234698194,0.0826762828182681,0.187172677834846,Inf,0
"262",1,2,0.166666666666667,0.166666666666667,10,10,80,0.33148398301293,0.0920428574222808,0.223010349188801,15.44,0.00147675321672895
"263",2,2,0.166666666666667,0.333333333333333,10,100,88,2.16103478292889,0.0821635328804399,0.295613372056584,3.1,0.541232333258195
"264",2,2,0,0.333333333333333,1000,10,71,8.19553544781411,0.0783668397439093,0.409760138371827,35.4249999999999,3.7991881558275e-07
"265",1,2,0.166666666666667,0.166666666666667,10,10,68,2.11656232786461,0.084249985715782,0.330261027458996,2.96,0.397833594656796
"266",1,2,0.0833333333333333,0,1000,10,94,7.61646059573786,0.0892294550848164,0.0656146042605713,Inf,0
"267",1,2,0,0.333333333333333,10,100,56,2.58913356938938,0.0819663332096751,0.290156796895942,2.96,0.397833594656796
"268",1,2,0,0.166666666666667,100,100,81,5.55781953868353,0.0649516322624896,0.263303474729519,5.74399999999999,0.124751615558309
"269",2,2,0.166666666666667,0.333333333333333,1000,100,49,7.81924651303234,0.0828773637690703,0.191752030593066,80.7085,1.23279837295866e-16
"270",2,2,0.166666666666667,0.166666666666667,100,100,72,5.58659489845331,0.0953731316280835,0.126206742099807,16.81,0.00210432918994245
"271",1,2,0.166666666666667,0.166666666666667,10,10,56,1.23062569437981,0.0870864102122448,0.24296511872167,9.67999999999999,0.0214915874407976
"272",0,1,0.166666666666667,0.333333333333333,100,10,57,9.73154876068,0.0823588849242244,0.336396437775525,Inf,0
"273",2,2,0.0833333333333333,0,1000,10,36,7.41672319038253,0.122179124755226,0.0530726046169685,290.8565,1.01610452218342e-61
"274",0,2,0.166666666666667,0.333333333333333,10,10,71,3.09528277673854,0.086988948232698,0.26590505249151,6.35,0.04179410408492
"275",0,1,0.166666666666667,0.333333333333333,1000,100,88,15.1678491523653,0.151058984634532,0.335694939130908,Inf,0
"276",1,1,0,0.166666666666667,10,100,64,3.47750882755071,0.0712234633065311,0.33099686764877,1.2,0.548811636094027
"277",0,1,0.0833333333333333,0.166666666666667,100,100,62,10.6835251713746,0.0990419724102678,0.338902467669243,Inf,0
"278",2,2,0.0833333333333333,0.333333333333333,1000,100,86,8.3320944057923,0.0788214164861253,0.368750952932693,14.656,0.00547054699376683
"279",1,1,0,0.166666666666667,10,100,46,3.3600421980064,0.0789129755864406,0.328795867938355,1.8,0.406569659740599
"280",1,2,0,0.333333333333333,100,10,49,6.21768121950348,0.0716519023767335,0.339967908625803,10.256,0.0165108145952384
"281",1,1,0,0,1000,10,60,11.5985918506387,0.0241445326693838,0.333133244128549,Inf,0
"282",2,2,0.0833333333333333,0.166666666666667,10,100,96,2.17512085455873,0.0814537913636711,0.350866853023019,3.05,0.549493168584713
"283",1,1,0.166666666666667,0,100,100,73,8.63755959971269,0.0825746195862491,0.328924505086095,Inf,0
"284",2,2,0.166666666666667,0.333333333333333,1000,10,66,5.21264369600749,0.0841225193648093,0.244222652175203,108.328,1.65397687042667e-22
"285",1,2,0.0833333333333333,0.166666666666667,10,10,49,1.91261191540936,0.0837055651819878,0.318293886674687,4.4,0.221385387189488
"286",1,2,0.0833333333333333,0,1000,100,40,9.65840070572449,0.11089928773921,0.0750469261241382,Inf,0
"287",2,2,0,0.166666666666667,1000,100,99,8.63182513642278,0.0846085340171249,0.234485615564062,63.9349999999999,4.31297722292011e-13
"288",0,1,0.166666666666667,0.333333333333333,1000,100,90,15.7374739063198,0.147220093995608,0.334585832634752,Inf,0
"289",2,2,0.166666666666667,0.333333333333333,1000,10,50,6.38620602684841,0.0836290052193682,0.176102325135438,138.5665,5.72161554055672e-29
"290",0,2,0,0.333333333333333,1000,100,51,12.6097179711219,0.0787603056832966,0.485037982088285,Inf,0
"291",2,2,0,0,100,10,42,3.75443775504255,0.094206226339758,0.134966705347308,28.205,1.13347230557313e-05
"292",2,2,0,0,1000,100,13,8.74892094131701,0.100049008304428,0.0780833829433587,169.012,1.70414718987413e-35
"293",1,2,0.0833333333333333,0,10,100,44,1.1963583220814,0.0937766559457615,0.182812739435009,8.72,0.0332548573878718
"294",0,2,0,0,100,100,4,6.8509849557887,0.12302385397647,0.054797238657044,Inf,0
"295",2,2,0,0,1000,10,69,6.79611698844383,0.0843716539732453,0.11813936338818,178.894,1.28841461839849e-37
"296",0,1,0.166666666666667,0.166666666666667,1000,10,64,13.5748361211042,0.119311412751361,0.330056912685731,Inf,0
"297",1,1,0.0833333333333333,0.166666666666667,10,10,90,1.65410965089428,0.0888837640539043,0.331660928580597,6.6,0.03688316740124
"298",1,1,0.0833333333333333,0,1000,10,31,11.2938638673465,0.094522344565749,0.331842255424298,Inf,0
"299",0,1,0.166666666666667,0,1000,10,75,14.1706700616605,0.133223834688216,0.337548480791461,Inf,0
"300",1,1,0.166666666666667,0.166666666666667,10,100,4,0.908452427499661,0.0862672653719764,0.329951847989473,6.6,0.03688316740124
"301",1,1,0.166666666666667,0,10,100,37,3.58271664161178,0.0734623824951123,0.334290047712019,1.2,0.548811636094026
"302",2,2,0,0,100,10,58,0.236718227747701,0.102076650552,0.101152946383821,47.32,1.30793340049066e-09
"303",2,2,0.0833333333333333,0,1000,100,9,6.50460510488665,0.127901060452088,0.042704218092975,253.0225,1.45348558668257e-53
"304",1,1,0,0.166666666666667,100,10,13,7.15678571033496,0.0510557987962302,0.326185260872613,Inf,0
"305",0,1,0.166666666666667,0.166666666666667,10,10,12,4.15671535580129,0.0843387504204871,0.333409136706973,1.6,0.205903210732068
"306",0,2,0.166666666666667,0.333333333333333,10,10,35,2.45612125703738,0.0899561310849487,0.230408441599174,Inf,0
"307",1,1,0.166666666666667,0.166666666666667,100,10,15,7.49266209751232,0.0790212512621529,0.339094168406488,Inf,0
"308",1,1,0.166666666666667,0.333333333333333,10,100,82,2.63240927388501,0.0797099400108133,0.329793840500996,3.4,0.182683524052735
"309",1,2,0.0833333333333333,0.333333333333333,100,10,54,5.47555381530159,0.074703464858955,0.426235476151861,Inf,0
"310",2,2,0,0,10,100,37,2.03894216172211,0.0860296633565618,0.287750629664401,4.85,0.303037557719149
"311",0,2,0.0833333333333333,0,100,10,39,4.55111224984122,0.111992928914807,0.0731535035047702,Inf,0
"312",0,2,0.166666666666667,0.166666666666667,10,10,55,3.54177880990652,0.0834160714386051,0.323832454518793,1.55,0.460703780998966
"313",0,2,0.166666666666667,0,1000,10,13,11.5401628163909,0.135481589208137,0.036335603789005,Inf,0
"314",0,1,0,0,1000,10,62,15.0038451389878,0.0326121905265214,0.335871985722783,Inf,0
"315",0,2,0.166666666666667,0.166666666666667,1000,100,49,13.8501497561624,0.0836688613642556,0.122218573965861,Inf,0
"316",2,2,0,0.333333333333333,10,10,27,2.4968526888632,0.0763854227526874,0.466218140966698,3.85,0.426686588804465
"317",0,2,0.166666666666667,0.333333333333333,100,10,75,6.83166514243953,0.0909974388946935,0.163882944620422,Inf,0
"318",1,2,0.166666666666667,0.166666666666667,10,10,33,2.60976331685607,0.0765597258970767,0.381090347892689,3.92,0.27023327098554
"319",2,2,0,0.333333333333333,100,10,41,4.58338640433698,0.0791641633796455,0.399553243225827,7.91,0.0949312026634836
"320",0,2,0.166666666666667,0.166666666666667,10,10,90,0.891926601152427,0.0925111827425093,0.198025126205856,13.55,0.00114197049994961
"321",0,2,0.166666666666667,0.333333333333333,100,10,13,8.26266972642111,0.0811523049869112,0.338073877420819,Inf,0
"322",1,1,0,0.333333333333333,10,100,29,1.87430699321244,0.0676658806439347,0.331129934781297,3.6,0.165298888221587
"323",2,2,0.166666666666667,0.166666666666667,100,10,74,3.44069193761661,0.0867871477609333,0.208136842824216,27.845,1.3408390919763e-05
"324",1,1,0.166666666666667,0,100,10,60,5.58929881233851,0.0769983858212905,0.334995972235661,Inf,0
"325",2,2,0.0833333333333333,0.166666666666667,100,10,72,2.40086242009849,0.0975631288832218,0.117963079499676,27.845,1.34083909197629e-05
"326",1,2,0.0833333333333333,0,1000,10,17,8.60065266918446,0.0535437084814502,0.0795937386767919,Inf,0
"327",0,1,0,0.166666666666667,10,100,31,5.21402158008954,0.0803173505412235,0.332756705631236,0.4,0.527089256865538
"328",2,2,0.0833333333333333,0,10,10,23,1.74843531768215,0.0811218874989779,0.368983768544849,3.05,0.549493168584713
"329",1,2,0,0,10,10,30,2.63207874083501,0.0786545089498335,0.38239455468208,0.0799999999999997,0.994124368210494
"330",1,2,0.0833333333333333,0.166666666666667,1000,100,97,9.79174943592443,0.0358928986313563,0.0985031916788179,Inf,0
"331",1,1,0.0833333333333333,0.166666666666667,100,10,92,7.05448268409955,0.088892170731786,0.330753436142223,Inf,0
"332",1,2,0.166666666666667,0,100,100,89,6.42850169787908,0.105897560188721,0.171179864231931,Inf,0
"333",1,1,0.0833333333333333,0,10,100,81,0.951267769227293,0.0985034817675659,0.332488709942593,Inf,0
"334",1,2,0.166666666666667,0.333333333333333,10,100,55,1.86223685765516,0.0899310745982555,0.264708164587457,2.96,0.397833594656796
"335",0,1,0,0.166666666666667,100,100,66,7.13767362708671,0.0371051227489635,0.333510620009945,Inf,0
"336",0,2,0.166666666666667,0.333333333333333,1000,10,84,12.4004436632954,0.0827326224502374,0.184559649814746,Inf,0
"337",0,2,0.166666666666667,0,100,100,83,6.43080439549703,0.126268046078021,0.0517334673508222,40.355,1.72592965706967e-09
"338",2,2,0,0.166666666666667,100,100,77,5.66185160411277,0.0817952051988724,0.222562320082495,8.84499999999999,0.0650926892565016
"339",2,2,0.166666666666667,0.333333333333333,10,100,93,1.29857301874849,0.0882881765424108,0.255288505774366,4.45,0.348517425097325
"340",0,2,0,0,10,100,91,-0.954388787453695,0.0990646930337925,0.123586072915658,Inf,0
"341",2,2,0,0,1000,100,77,7.60204976363275,0.116717209998382,0.0570242553387023,219.4145,2.50566359494823e-46
"342",2,2,0.0833333333333333,0.333333333333333,100,10,67,3.96488754413781,0.0825149266794447,0.356196809134677,6.06999999999999,0.193981264703027
"343",0,1,0.166666666666667,0.166666666666667,1000,100,49,15.9848693719155,0.146764923276467,0.337786862514572,Inf,0
"344",2,2,0.0833333333333333,0.333333333333333,100,10,23,4.87008456181812,0.0785993179128039,0.440864416880353,1.945,0.74587427417282
"345",0,1,0.0833333333333333,0.166666666666667,10,10,82,4.18735264785109,0.0786856457001465,0.339163426256934,Inf,0
"346",0,2,0,0.333333333333333,100,10,85,7.42178254331978,0.0843110334561572,0.266540368845874,Inf,0
"347",1,2,0.0833333333333333,0.333333333333333,1000,100,72,9.29197274524722,0.106170948601698,0.307123693427536,Inf,0
"348",1,1,0.166666666666667,0.333333333333333,10,100,6,3.97062725282654,0.0798366606325974,0.330738335589216,0.4,0.818730753077982
"349",0,1,0.0833333333333333,0.333333333333333,1000,10,18,13.8298611662321,0.10663821936326,0.334011304973681,Inf,0
"350",0,1,0.0833333333333333,0.166666666666667,100,100,22,10.9581651120208,0.096304126148621,0.330919317062353,Inf,0
"351",1,2,0.0833333333333333,0.333333333333333,10,10,68,1.94105356097992,0.0848599205503052,0.308838884208209,2.96,0.397833594656796
"352",0,1,0,0,10,10,56,4.81594216623432,0.0783715338585599,0.330526797879197,3.15544362088405e-31,1
"353",0,2,0,0.333333333333333,1000,100,93,13.1070309082938,0.0792024782759547,0.477897029634925,Inf,0
"354",1,2,0,0.166666666666667,1000,100,18,10.5162524899597,0.0187143990038334,0.163475785251158,Inf,0
"355",2,2,0.0833333333333333,0.166666666666667,10,10,24,1.93067324006095,0.0823571526489757,0.325766764251342,3.05,0.549493168584713
"356",0,2,0.0833333333333333,0.166666666666667,100,100,9,9.33102674759868,0.0912280301460911,0.157089259826517,12.98,0.00151854900806789
"357",0,1,0.166666666666667,0.166666666666667,100,100,90,9.53559864116625,0.112596386954093,0.325002576350985,Inf,0
"358",2,2,0.0833333333333333,0.166666666666667,100,10,67,3.90068281069711,0.0875757120949906,0.198465152610246,18.025,0.00122029128857904
"359",1,1,0,0,100,100,58,8.83259888938369,0.0451734802156133,0.336475192312935,Inf,0
"360",0,1,0.0833333333333333,0.333333333333333,1000,100,52,16.4343791845181,0.0921319501194499,0.335638767158658,Inf,0
"361",0,2,0.166666666666667,0.333333333333333,10,100,44,3.25374657242665,0.0892032871912709,0.204697604403162,3.95,0.138761312242955
"362",0,1,0.166666666666667,0.333333333333333,100,100,23,10.8970557967706,0.0751670781802365,0.325808971910015,Inf,0
"363",0,2,0,0.333333333333333,100,10,3,6.44042258524632,0.0792439782166752,0.343488340843487,Inf,0
"364",0,1,0.166666666666667,0.166666666666667,10,10,57,4.71953076638916,0.0796119614613372,0.334213751409152,Inf,0
"365",0,2,0.166666666666667,0.333333333333333,1000,10,24,12.6686821965504,0.0827838684672203,0.228790994995769,Inf,0
"366",0,1,0,0,10,100,27,3.93774192604678,0.0915707312867744,0.335565658125572,Inf,0
"367",1,2,0,0.166666666666667,100,100,1,6.63915499874292,0.0747374566421523,0.327780987506219,3.488,0.322321818849586
"368",1,1,0.0833333333333333,0.333333333333333,100,100,45,8.99489383939334,0.0695421761363555,0.326355703219056,Inf,0
"369",0,2,0.166666666666667,0.333333333333333,1000,10,88,12.7805278361127,0.0839696595597638,0.19130419770313,Inf,0
"370",1,1,0,0.333333333333333,1000,10,69,11.5688188799145,0.0188421316136329,0.338632057808045,Inf,0
"371",1,1,0.0833333333333333,0.333333333333333,10,100,30,3.26916681887312,0.0806222563310459,0.339279332397896,1.8,0.406569659740599
"372",2,2,0.166666666666667,0.166666666666667,100,10,28,3.64120444000091,0.0863550468116161,0.209755471685129,14.84,0.00504483580523041
"373",0,2,0.0833333333333333,0,1000,100,15,13.7580927212121,0.112845969558335,0.06030532740175,Inf,0
"374",1,1,0.166666666666667,0.333333333333333,10,100,37,3.58271664161178,0.0734623824951123,0.334290047712019,1.2,0.548811636094026
"375",2,2,0.0833333333333333,0,1000,10,31,4.74523633891567,0.139911904778003,0.0309156615847873,377.171,2.37773308771059e-80
"376",1,1,0,0.333333333333333,1000,100,79,13.2329991439892,0.00433690015539291,0.335246162903703,Inf,0
"377",1,2,0,0.166666666666667,100,10,60,6.53902769669665,0.0719075216501112,0.277422753631776,5.07199999999999,0.166600235074729
"378",0,2,0.166666666666667,0.166666666666667,1000,100,85,13.4925495619414,0.096159989001558,0.0764900817385234,Inf,0
"379",2,2,0,0.333333333333333,10,100,3,2.71945279754538,0.0829745495963817,0.313171869140655,2.2,0.699029275765967
"380",0,2,0,0,100,100,95,8.56172303666438,0.10954657237646,0.076360905649548,25.235,3.31351830852358e-06
"381",0,1,0,0,10,100,48,5.26877920741948,0.07667134846435,0.331141679223457,3.15544362088405e-31,1
"382",1,1,0,0.333333333333333,1000,10,38,12.1938848782759,0.0458545610951893,0.32789991664285,Inf,0
"383",0,1,0,0,10,100,21,4.91158634170653,0.0791428466428348,0.331579186780221,Inf,0
"384",2,2,0.0833333333333333,0.333333333333333,10,100,45,2.27930277731723,0.0836869568774341,0.323817989065581,2.2,0.699029275765967
"385",0,2,0.0833333333333333,0.333333333333333,100,100,90,9.38458999027955,0.082616318572055,0.270336489313161,4.47499999999999,0.106724983600436
"386",0,1,0,0.333333333333333,100,10,91,9.29170696613008,0.0580149995017172,0.334920253695016,Inf,0
"387",1,2,0.0833333333333333,0.166666666666667,1000,100,99,8.20003124507275,0.0840691714301758,0.179812536559221,Inf,0
"388",0,2,0.166666666666667,0.333333333333333,1000,100,70,14.936259317727,0.0823009351707218,0.207235034047189,Inf,0
"389",2,2,0.166666666666667,0.166666666666667,100,100,56,4.27242471503467,0.104953757893283,0.0890620314885569,32.86,1.27596584522105e-06
